Timestamp;Feeder1;Feeder2;Temperature
2018-04-17T15:15:00+02:00[Europe/Luxembourg];1400;2188;18
2018-04-17T15:30:00+02:00[Europe/Luxembourg];1338;2087;17
2018-04-17T15:45:00+02:00[Europe/Luxembourg];1322;2077;17
2018-04-17T16:00:00+02:00[Europe/Luxembourg];1305;2127;17
2018-04-17T16:15:00+02:00[Europe/Luxembourg];1289;2176;16
2018-04-17T16:30:00+02:00[Europe/Luxembourg];1208;2068;16
2018-04-17T16:45:00+02:00[Europe/Luxembourg];1170;2044;16
2018-04-17T17:00:00+02:00[Europe/Luxembourg];1091;2033;15
2018-04-17T17:15:00+02:00[Europe/Luxembourg];1091;1972;15
2018-04-17T17:30:00+02:00[Europe/Luxembourg];1060;1980;15
2018-04-17T17:45:00+02:00[Europe/Luxembourg];1018;1962;14
2018-04-17T18:00:00+02:00[Europe/Luxembourg];1001;1929;14
2018-04-17T18:15:00+02:00[Europe/Luxembourg];981;1884;13
2018-04-17T18:30:00+02:00[Europe/Luxembourg];958;1868;13
2018-04-17T18:45:00+02:00[Europe/Luxembourg];958;1865;12
2018-04-17T19:00:00+02:00[Europe/Luxembourg];890;1630;12
2018-04-17T19:15:00+02:00[Europe/Luxembourg];886;1373;11
2018-04-17T19:30:00+02:00[Europe/Luxembourg];818;1426;11
2018-04-17T19:45:00+02:00[Europe/Luxembourg];423;1410;10
2018-04-17T20:00:00+02:00[Europe/Luxembourg];413;1394;9
2018-04-17T20:15:00+02:00[Europe/Luxembourg];585;1347;9
2018-04-17T20:30:00+02:00[Europe/Luxembourg];903;1385;8
2018-04-17T20:45:00+02:00[Europe/Luxembourg];907;1332;8
2018-04-17T21:00:00+02:00[Europe/Luxembourg];752;1336;7
2018-04-17T21:15:00+02:00[Europe/Luxembourg];573;1322;7
2018-04-17T21:30:00+02:00[Europe/Luxembourg];761;1306;6
2018-04-17T21:45:00+02:00[Europe/Luxembourg];916;1292;5
2018-04-17T22:00:00+02:00[Europe/Luxembourg];921;1225;5
2018-04-17T22:15:00+02:00[Europe/Luxembourg];879;1214;4
2018-04-17T22:30:00+02:00[Europe/Luxembourg];873;1200;3
2018-04-17T22:45:00+02:00[Europe/Luxembourg];878;1119;3
2018-04-17T23:00:00+02:00[Europe/Luxembourg];851;1125;2
2018-04-17T23:15:00+02:00[Europe/Luxembourg];822;1092;1
2018-04-17T23:30:00+02:00[Europe/Luxembourg];811;1085;1
2018-04-17T23:45:00+02:00[Europe/Luxembourg];788;1076;0
2018-04-18T00:00:00+02:00[Europe/Luxembourg];786;1049;0
2018-04-18T00:15:00+02:00[Europe/Luxembourg];760;957;0
2018-04-18T00:30:00+02:00[Europe/Luxembourg];766;953;1
2018-04-18T00:45:00+02:00[Europe/Luxembourg];798;948;1
2018-04-18T01:00:00+02:00[Europe/Luxembourg];825;930;2
2018-04-18T01:15:00+02:00[Europe/Luxembourg];818;898;3
2018-04-18T01:30:00+02:00[Europe/Luxembourg];806;902;3
2018-04-18T01:45:00+02:00[Europe/Luxembourg];774;894;4
2018-04-18T02:00:00+02:00[Europe/Luxembourg];759;887;5
2018-04-18T02:15:00+02:00[Europe/Luxembourg];791;921;5
2018-04-18T02:30:00+02:00[Europe/Luxembourg];769;912;6
2018-04-18T02:45:00+02:00[Europe/Luxembourg];732;871;7
2018-04-18T03:00:00+02:00[Europe/Luxembourg];731;919;7
2018-04-18T03:15:00+02:00[Europe/Luxembourg];737;928;8
2018-04-18T03:30:00+02:00[Europe/Luxembourg];754;934;8
2018-04-18T03:45:00+02:00[Europe/Luxembourg];726;889;9
2018-04-18T04:00:00+02:00[Europe/Luxembourg];717;928;10
2018-04-18T04:15:00+02:00[Europe/Luxembourg];709;911;10
2018-04-18T04:30:00+02:00[Europe/Luxembourg];755;928;11
2018-04-18T04:45:00+02:00[Europe/Luxembourg];820;918;11
2018-04-18T05:00:00+02:00[Europe/Luxembourg];791;1138;12
2018-04-18T05:15:00+02:00[Europe/Luxembourg];783;1221;12
2018-04-18T05:30:00+02:00[Europe/Luxembourg];779;1247;13
2018-04-18T05:45:00+02:00[Europe/Luxembourg];772;1239;13
2018-04-18T06:00:00+02:00[Europe/Luxembourg];677;1254;14
2018-04-18T06:15:00+02:00[Europe/Luxembourg];488;1453;14
2018-04-18T06:30:00+02:00[Europe/Luxembourg];542;1486;15
2018-04-18T06:45:00+02:00[Europe/Luxembourg];548;1531;15
2018-04-18T07:00:00+02:00[Europe/Luxembourg];561;1566;15
2018-04-18T07:15:00+02:00[Europe/Luxembourg];677;1645;16
2018-04-18T07:30:00+02:00[Europe/Luxembourg];694;1764;16
2018-04-18T07:45:00+02:00[Europe/Luxembourg];899;1795;16
2018-04-18T08:00:00+02:00[Europe/Luxembourg];1123;1835;17
2018-04-18T08:15:00+02:00[Europe/Luxembourg];969;1973;17
2018-04-18T08:30:00+02:00[Europe/Luxembourg];990;2055;17
2018-04-18T08:45:00+02:00[Europe/Luxembourg];987;2035;18
2018-04-18T09:00:00+02:00[Europe/Luxembourg];953;2095;18
2018-04-18T09:15:00+02:00[Europe/Luxembourg];988;2158;18
2018-04-18T09:30:00+02:00[Europe/Luxembourg];1008;2156;18
2018-04-18T09:45:00+02:00[Europe/Luxembourg];1032;2249;19
2018-04-18T10:00:00+02:00[Europe/Luxembourg];1218;2139;19
2018-04-18T10:15:00+02:00[Europe/Luxembourg];1565;2282;19
2018-04-18T10:30:00+02:00[Europe/Luxembourg];1574;2217;19
2018-04-18T10:45:00+02:00[Europe/Luxembourg];1524;2426;19
2018-04-18T11:00:00+02:00[Europe/Luxembourg];1627;2402;19
2018-04-18T11:15:00+02:00[Europe/Luxembourg];1585;2398;19
2018-04-18T11:30:00+02:00[Europe/Luxembourg];1555;2397;19
2018-04-18T11:45:00+02:00[Europe/Luxembourg];1551;2414;19
2018-04-18T12:00:00+02:00[Europe/Luxembourg];1559;2330;19
2018-04-18T12:15:00+02:00[Europe/Luxembourg];1518;2399;19
2018-04-18T12:30:00+02:00[Europe/Luxembourg];1491;2436;19
2018-04-18T12:45:00+02:00[Europe/Luxembourg];1483;2371;19
2018-04-18T13:00:00+02:00[Europe/Luxembourg];1475;2264;19
2018-04-18T13:15:00+02:00[Europe/Luxembourg];1522;2253;19
2018-04-18T13:30:00+02:00[Europe/Luxembourg];1499;2318;19
2018-04-18T13:45:00+02:00[Europe/Luxembourg];1548;2276;19
2018-04-18T14:00:00+02:00[Europe/Luxembourg];1548;2283;19
2018-04-18T14:15:00+02:00[Europe/Luxembourg];1536;2312;19
2018-04-18T14:30:00+02:00[Europe/Luxembourg];1525;2290;18
2018-04-18T14:45:00+02:00[Europe/Luxembourg];1455;2338;18
2018-04-18T15:00:00+02:00[Europe/Luxembourg];1402;2281;18
2018-04-18T15:15:00+02:00[Europe/Luxembourg];1392;2304;18
2018-04-18T15:30:00+02:00[Europe/Luxembourg];1370;2228;17
2018-04-18T15:45:00+02:00[Europe/Luxembourg];1351;2044;17
2018-04-18T16:00:00+02:00[Europe/Luxembourg];1280;1954;17
2018-04-18T16:15:00+02:00[Europe/Luxembourg];1247;1961;16
2018-04-18T16:30:00+02:00[Europe/Luxembourg];882;2073;16
2018-04-18T16:45:00+02:00[Europe/Luxembourg];733;2062;16
2018-04-18T17:00:00+02:00[Europe/Luxembourg];664;2002;15
2018-04-18T17:15:00+02:00[Europe/Luxembourg];637;1978;15
2018-04-18T17:30:00+02:00[Europe/Luxembourg];1003;1949;15
2018-04-18T17:45:00+02:00[Europe/Luxembourg];1039;1946;14
2018-04-18T18:00:00+02:00[Europe/Luxembourg];1074;1885;14
2018-04-18T18:15:00+02:00[Europe/Luxembourg];1061;1872;13
2018-04-18T18:30:00+02:00[Europe/Luxembourg];1005;1841;13
2018-04-18T18:45:00+02:00[Europe/Luxembourg];979;1812;12
2018-04-18T19:00:00+02:00[Europe/Luxembourg];710;1647;12
2018-04-18T19:15:00+02:00[Europe/Luxembourg];439;1450;11
2018-04-18T19:30:00+02:00[Europe/Luxembourg];420;1397;11
2018-04-18T19:45:00+02:00[Europe/Luxembourg];841;1333;10
2018-04-18T20:00:00+02:00[Europe/Luxembourg];927;1341;9
2018-04-18T20:15:00+02:00[Europe/Luxembourg];969;1296;9
2018-04-18T20:30:00+02:00[Europe/Luxembourg];982;1304;8
2018-04-18T20:45:00+02:00[Europe/Luxembourg];959;1293;8
2018-04-18T21:00:00+02:00[Europe/Luxembourg];1024;1256;7
2018-04-18T21:15:00+02:00[Europe/Luxembourg];1029;1275;7
2018-04-18T21:30:00+02:00[Europe/Luxembourg];1008;1298;6
2018-04-18T21:45:00+02:00[Europe/Luxembourg];976;1285;5
2018-04-18T22:00:00+02:00[Europe/Luxembourg];954;1248;5
2018-04-18T22:15:00+02:00[Europe/Luxembourg];945;1236;4
2018-04-18T22:30:00+02:00[Europe/Luxembourg];933;1183;3
2018-04-18T22:45:00+02:00[Europe/Luxembourg];900;1155;3
2018-04-18T23:00:00+02:00[Europe/Luxembourg];863;1133;2
2018-04-18T23:15:00+02:00[Europe/Luxembourg];822;1111;1
2018-04-18T23:30:00+02:00[Europe/Luxembourg];805;1063;1
2018-04-18T23:45:00+02:00[Europe/Luxembourg];828;1051;0
2018-04-19T00:00:00+02:00[Europe/Luxembourg];821;1067;0
2018-04-19T00:15:00+02:00[Europe/Luxembourg];794;1014;0
2018-04-19T00:30:00+02:00[Europe/Luxembourg];779;1020;1
2018-04-19T00:45:00+02:00[Europe/Luxembourg];769;967;1
2018-04-19T01:00:00+02:00[Europe/Luxembourg];791;975;2
2018-04-19T01:15:00+02:00[Europe/Luxembourg];792;942;3
2018-04-19T01:30:00+02:00[Europe/Luxembourg];793;946;3
2018-04-19T01:45:00+02:00[Europe/Luxembourg];787;959;4
2018-04-19T02:00:00+02:00[Europe/Luxembourg];774;931;5
2018-04-19T02:15:00+02:00[Europe/Luxembourg];794;933;5
2018-04-19T02:30:00+02:00[Europe/Luxembourg];786;943;6
2018-04-19T02:45:00+02:00[Europe/Luxembourg];780;952;7
2018-04-19T03:00:00+02:00[Europe/Luxembourg];749;996;7
2018-04-19T03:15:00+02:00[Europe/Luxembourg];745;966;8
2018-04-19T03:30:00+02:00[Europe/Luxembourg];752;988;8
2018-04-19T03:45:00+02:00[Europe/Luxembourg];760;979;9
2018-04-19T04:00:00+02:00[Europe/Luxembourg];763;983;10
2018-04-19T04:15:00+02:00[Europe/Luxembourg];754;965;10
2018-04-19T04:30:00+02:00[Europe/Luxembourg];783;975;11
2018-04-19T04:45:00+02:00[Europe/Luxembourg];802;999;11
2018-04-19T05:00:00+02:00[Europe/Luxembourg];817;1269;12
2018-04-19T05:15:00+02:00[Europe/Luxembourg];849;1406;12
2018-04-19T05:30:00+02:00[Europe/Luxembourg];814;1369;13
2018-04-19T05:45:00+02:00[Europe/Luxembourg];800;1280;13
2018-04-19T06:00:00+02:00[Europe/Luxembourg];696;1335;14
2018-04-19T06:15:00+02:00[Europe/Luxembourg];471;1522;14
2018-04-19T06:30:00+02:00[Europe/Luxembourg];531;1541;15
2018-04-19T06:45:00+02:00[Europe/Luxembourg];504;1569;15
2018-04-19T07:00:00+02:00[Europe/Luxembourg];560;1634;15
2018-04-19T07:15:00+02:00[Europe/Luxembourg];669;1716;16
2018-04-19T07:30:00+02:00[Europe/Luxembourg];800;1817;16
2018-04-19T07:45:00+02:00[Europe/Luxembourg];1150;1816;16
2018-04-19T08:00:00+02:00[Europe/Luxembourg];1360;1826;17
2018-04-19T08:15:00+02:00[Europe/Luxembourg];1349;1897;17
2018-04-19T08:30:00+02:00[Europe/Luxembourg];1384;2013;17
2018-04-19T08:45:00+02:00[Europe/Luxembourg];1423;2057;18
2018-04-19T09:00:00+02:00[Europe/Luxembourg];1056;2129;18
2018-04-19T09:15:00+02:00[Europe/Luxembourg];1034;2314;18
2018-04-19T09:30:00+02:00[Europe/Luxembourg];1093;2205;18
2018-04-19T09:45:00+02:00[Europe/Luxembourg];1091;2301;19
2018-04-19T10:00:00+02:00[Europe/Luxembourg];1120;2265;19
2018-04-19T10:15:00+02:00[Europe/Luxembourg];0;0;19
2018-04-19T10:30:00+02:00[Europe/Luxembourg];0;0;19
2018-04-19T10:45:00+02:00[Europe/Luxembourg];0;0;19
2018-04-19T11:00:00+02:00[Europe/Luxembourg];1075;2344;19
2018-04-19T11:15:00+02:00[Europe/Luxembourg];0;0;19
2018-04-19T11:30:00+02:00[Europe/Luxembourg];1075;2344;19
2018-04-19T11:45:00+02:00[Europe/Luxembourg];860;1875;19
2018-04-19T12:00:00+02:00[Europe/Luxembourg];1075;2344;19
2018-04-19T12:15:00+02:00[Europe/Luxembourg];1539;2446;19
2018-04-19T12:30:00+02:00[Europe/Luxembourg];1075;2344;19
2018-04-19T12:45:00+02:00[Europe/Luxembourg];1022;2340;19
2018-04-19T13:00:00+02:00[Europe/Luxembourg];958;2337;19
2018-04-19T13:15:00+02:00[Europe/Luxembourg];1254;2191;19
2018-04-19T13:30:00+02:00[Europe/Luxembourg];1545;1185;19
2018-04-19T13:45:00+02:00[Europe/Luxembourg];1548;1117;19
2018-04-19T14:00:00+02:00[Europe/Luxembourg];1490;1226;19
2018-04-19T14:15:00+02:00[Europe/Luxembourg];1487;1429;19
2018-04-19T14:30:00+02:00[Europe/Luxembourg];1471;2207;18
2018-04-19T14:45:00+02:00[Europe/Luxembourg];1443;2303;18
2018-04-19T15:00:00+02:00[Europe/Luxembourg];1371;2276;18
2018-04-19T15:15:00+02:00[Europe/Luxembourg];1332;2230;18
2018-04-19T15:30:00+02:00[Europe/Luxembourg];1337;2163;17
2018-04-19T15:45:00+02:00[Europe/Luxembourg];1342;2161;17
2018-04-19T16:00:00+02:00[Europe/Luxembourg];1295;2121;17
2018-04-19T16:15:00+02:00[Europe/Luxembourg];1251;2159;16
2018-04-19T16:30:00+02:00[Europe/Luxembourg];1241;2168;16
2018-04-19T16:45:00+02:00[Europe/Luxembourg];1221;2186;16
2018-04-19T17:00:00+02:00[Europe/Luxembourg];1210;2075;15
2018-04-19T17:15:00+02:00[Europe/Luxembourg];726;2022;15
2018-04-19T17:30:00+02:00[Europe/Luxembourg];585;1977;15
2018-04-19T17:45:00+02:00[Europe/Luxembourg];611;1968;14
2018-04-19T18:00:00+02:00[Europe/Luxembourg];1053;1929;14
2018-04-19T18:15:00+02:00[Europe/Luxembourg];1023;1891;13
2018-04-19T18:30:00+02:00[Europe/Luxembourg];989;1877;13
2018-04-19T18:45:00+02:00[Europe/Luxembourg];951;1845;12
2018-04-19T19:00:00+02:00[Europe/Luxembourg];966;1611;12
2018-04-19T19:15:00+02:00[Europe/Luxembourg];935;1486;11
2018-04-19T19:30:00+02:00[Europe/Luxembourg];937;1443;11
2018-04-19T19:45:00+02:00[Europe/Luxembourg];956;1377;10
2018-04-19T20:00:00+02:00[Europe/Luxembourg];963;1311;9
2018-04-19T20:15:00+02:00[Europe/Luxembourg];957;1279;9
2018-04-19T20:30:00+02:00[Europe/Luxembourg];941;1241;8
2018-04-19T20:45:00+02:00[Europe/Luxembourg];950;1245;8
2018-04-19T21:00:00+02:00[Europe/Luxembourg];1030;1262;7
2018-04-19T21:15:00+02:00[Europe/Luxembourg];1024;1230;7
2018-04-19T21:30:00+02:00[Europe/Luxembourg];956;1267;6
2018-04-19T21:45:00+02:00[Europe/Luxembourg];935;1192;5
2018-04-19T22:00:00+02:00[Europe/Luxembourg];950;1141;5
2018-04-19T22:15:00+02:00[Europe/Luxembourg];926;1135;4
2018-04-19T22:30:00+02:00[Europe/Luxembourg];904;1095;3
2018-04-19T22:45:00+02:00[Europe/Luxembourg];856;1048;3
2018-04-19T23:00:00+02:00[Europe/Luxembourg];857;1027;2
2018-04-19T23:15:00+02:00[Europe/Luxembourg];822;1015;1
2018-04-19T23:30:00+02:00[Europe/Luxembourg];846;991;1
2018-04-19T23:45:00+02:00[Europe/Luxembourg];823;976;0
2018-04-20T00:00:00+02:00[Europe/Luxembourg];808;941;0
2018-04-20T00:15:00+02:00[Europe/Luxembourg];771;982;0
2018-04-20T00:30:00+02:00[Europe/Luxembourg];810;1087;1
2018-04-20T00:45:00+02:00[Europe/Luxembourg];807;1025;1
2018-04-20T01:00:00+02:00[Europe/Luxembourg];793;1026;2
2018-04-20T01:15:00+02:00[Europe/Luxembourg];808;1000;3
2018-04-20T01:30:00+02:00[Europe/Luxembourg];804;1006;3
2018-04-20T01:45:00+02:00[Europe/Luxembourg];768;1216;4
2018-04-20T02:00:00+02:00[Europe/Luxembourg];760;1231;5
2018-04-20T02:15:00+02:00[Europe/Luxembourg];725;1249;5
2018-04-20T02:30:00+02:00[Europe/Luxembourg];731;1209;6
2018-04-20T02:45:00+02:00[Europe/Luxembourg];727;1189;7
2018-04-20T03:00:00+02:00[Europe/Luxembourg];713;1240;7
2018-04-20T03:15:00+02:00[Europe/Luxembourg];746;1231;8
2018-04-20T03:30:00+02:00[Europe/Luxembourg];756;1224;8
2018-04-20T03:45:00+02:00[Europe/Luxembourg];750;1230;9
2018-04-20T04:00:00+02:00[Europe/Luxembourg];722;1234;10
2018-04-20T04:15:00+02:00[Europe/Luxembourg];707;1230;10
2018-04-20T04:30:00+02:00[Europe/Luxembourg];748;1238;11
2018-04-20T04:45:00+02:00[Europe/Luxembourg];786;1262;11
2018-04-20T05:00:00+02:00[Europe/Luxembourg];837;1484;12
2018-04-20T05:15:00+02:00[Europe/Luxembourg];793;1504;12
2018-04-20T05:30:00+02:00[Europe/Luxembourg];784;1530;13
2018-04-20T05:45:00+02:00[Europe/Luxembourg];803;1529;13
2018-04-20T06:00:00+02:00[Europe/Luxembourg];739;1589;14
2018-04-20T06:15:00+02:00[Europe/Luxembourg];529;1769;14
2018-04-20T06:30:00+02:00[Europe/Luxembourg];488;1866;15
2018-04-20T06:45:00+02:00[Europe/Luxembourg];497;1767;15
2018-04-20T07:00:00+02:00[Europe/Luxembourg];519;1816;15
2018-04-20T07:15:00+02:00[Europe/Luxembourg];588;1803;16
2018-04-20T07:30:00+02:00[Europe/Luxembourg];563;1816;16
2018-04-20T07:45:00+02:00[Europe/Luxembourg];1046;1782;16
2018-04-20T08:00:00+02:00[Europe/Luxembourg];1342;1804;17
2018-04-20T08:15:00+02:00[Europe/Luxembourg];1408;1948;17
2018-04-20T08:30:00+02:00[Europe/Luxembourg];1366;1887;17
2018-04-20T08:45:00+02:00[Europe/Luxembourg];1268;2016;18
2018-04-20T09:00:00+02:00[Europe/Luxembourg];952;2083;18
2018-04-20T09:15:00+02:00[Europe/Luxembourg];962;2092;18
2018-04-20T09:30:00+02:00[Europe/Luxembourg];949;2131;18
2018-04-20T09:45:00+02:00[Europe/Luxembourg];902;2138;19
2018-04-20T10:00:00+02:00[Europe/Luxembourg];967;2144;19
2018-04-20T10:15:00+02:00[Europe/Luxembourg];1462;2177;19
2018-04-20T10:30:00+02:00[Europe/Luxembourg];1521;2221;19
2018-04-20T10:45:00+02:00[Europe/Luxembourg];1510;2312;19
2018-04-20T11:00:00+02:00[Europe/Luxembourg];1497;2334;19
2018-04-20T11:15:00+02:00[Europe/Luxembourg];1539;2264;19
2018-04-20T11:30:00+02:00[Europe/Luxembourg];1517;2272;19
2018-04-20T11:45:00+02:00[Europe/Luxembourg];1261;2369;19
2018-04-20T12:00:00+02:00[Europe/Luxembourg];958;2425;19
2018-04-20T12:15:00+02:00[Europe/Luxembourg];908;2415;19
2018-04-20T12:30:00+02:00[Europe/Luxembourg];1270;2381;19
2018-04-20T12:45:00+02:00[Europe/Luxembourg];1405;2390;19
2018-04-20T13:00:00+02:00[Europe/Luxembourg];1437;2312;19
2018-04-20T13:15:00+02:00[Europe/Luxembourg];1440;2396;19
2018-04-20T13:30:00+02:00[Europe/Luxembourg];1458;2424;19
2018-04-20T13:45:00+02:00[Europe/Luxembourg];1458;2318;19
2018-04-20T14:00:00+02:00[Europe/Luxembourg];1499;2341;19
2018-04-20T14:15:00+02:00[Europe/Luxembourg];1488;2297;19
2018-04-20T14:30:00+02:00[Europe/Luxembourg];1445;2266;18
2018-04-20T14:45:00+02:00[Europe/Luxembourg];1408;2368;18
2018-04-20T15:00:00+02:00[Europe/Luxembourg];1371;2276;18
2018-04-20T15:15:00+02:00[Europe/Luxembourg];1345;2234;18
2018-04-20T15:30:00+02:00[Europe/Luxembourg];1349;2144;17
2018-04-20T15:45:00+02:00[Europe/Luxembourg];1318;2121;17
2018-04-20T16:00:00+02:00[Europe/Luxembourg];892;2121;17
2018-04-20T16:15:00+02:00[Europe/Luxembourg];779;2092;16
2018-04-20T16:30:00+02:00[Europe/Luxembourg];740;2126;16
2018-04-20T16:45:00+02:00[Europe/Luxembourg];1143;2100;16
2018-04-20T17:00:00+02:00[Europe/Luxembourg];1167;2111;15
2018-04-20T17:15:00+02:00[Europe/Luxembourg];1171;2111;15
2018-04-20T17:30:00+02:00[Europe/Luxembourg];1113;2069;15
2018-04-20T17:45:00+02:00[Europe/Luxembourg];1017;2009;14
2018-04-20T18:00:00+02:00[Europe/Luxembourg];1071;2030;14
2018-04-20T18:15:00+02:00[Europe/Luxembourg];1081;2004;13
2018-04-20T18:30:00+02:00[Europe/Luxembourg];1095;1963;13
2018-04-20T18:45:00+02:00[Europe/Luxembourg];1001;1930;12
2018-04-20T19:00:00+02:00[Europe/Luxembourg];1013;1721;12
2018-04-20T19:15:00+02:00[Europe/Luxembourg];974;1543;11
2018-04-20T19:30:00+02:00[Europe/Luxembourg];1011;1337;11
2018-04-20T19:45:00+02:00[Europe/Luxembourg];989;1326;10
2018-04-20T20:00:00+02:00[Europe/Luxembourg];921;1318;9
2018-04-20T20:15:00+02:00[Europe/Luxembourg];938;1292;9
2018-04-20T20:30:00+02:00[Europe/Luxembourg];931;1265;8
2018-04-20T20:45:00+02:00[Europe/Luxembourg];962;1279;8
2018-04-20T21:00:00+02:00[Europe/Luxembourg];993;1244;7
2018-04-20T21:15:00+02:00[Europe/Luxembourg];976;1188;7
2018-04-20T21:30:00+02:00[Europe/Luxembourg];963;1178;6
2018-04-20T21:45:00+02:00[Europe/Luxembourg];957;1142;5
2018-04-20T22:00:00+02:00[Europe/Luxembourg];953;1120;5
2018-04-20T22:15:00+02:00[Europe/Luxembourg];946;1103;4
2018-04-20T22:30:00+02:00[Europe/Luxembourg];932;1096;3
2018-04-20T22:45:00+02:00[Europe/Luxembourg];922;1063;3
2018-04-20T23:00:00+02:00[Europe/Luxembourg];936;1041;2
2018-04-20T23:15:00+02:00[Europe/Luxembourg];917;997;1
2018-04-20T23:30:00+02:00[Europe/Luxembourg];890;1018;1
2018-04-20T23:45:00+02:00[Europe/Luxembourg];884;1007;0
2018-04-21T00:00:00+02:00[Europe/Luxembourg];895;951;0
2018-04-21T00:15:00+02:00[Europe/Luxembourg];876;944;0
2018-04-21T00:30:00+02:00[Europe/Luxembourg];836;947;1
2018-04-21T00:45:00+02:00[Europe/Luxembourg];849;920;1
2018-04-21T01:00:00+02:00[Europe/Luxembourg];848;1118;2
2018-04-21T01:15:00+02:00[Europe/Luxembourg];853;1112;3
2018-04-21T01:30:00+02:00[Europe/Luxembourg];829;1093;3
2018-04-21T01:45:00+02:00[Europe/Luxembourg];808;1119;4
2018-04-21T02:00:00+02:00[Europe/Luxembourg];796;1113;5
2018-04-21T02:15:00+02:00[Europe/Luxembourg];807;1099;5
2018-04-21T02:30:00+02:00[Europe/Luxembourg];828;1077;6
2018-04-21T02:45:00+02:00[Europe/Luxembourg];817;1064;7
2018-04-21T03:00:00+02:00[Europe/Luxembourg];777;1082;7
2018-04-21T03:15:00+02:00[Europe/Luxembourg];791;1048;8
2018-04-21T03:30:00+02:00[Europe/Luxembourg];778;1074;8
2018-04-21T03:45:00+02:00[Europe/Luxembourg];792;1076;9
2018-04-21T04:00:00+02:00[Europe/Luxembourg];778;1070;10
2018-04-21T04:15:00+02:00[Europe/Luxembourg];772;1074;10
2018-04-21T04:30:00+02:00[Europe/Luxembourg];785;1059;11
2018-04-21T04:45:00+02:00[Europe/Luxembourg];805;1059;11
2018-04-21T05:00:00+02:00[Europe/Luxembourg];816;1057;12
2018-04-21T05:15:00+02:00[Europe/Luxembourg];783;1049;12
2018-04-21T05:30:00+02:00[Europe/Luxembourg];754;1066;13
2018-04-21T05:45:00+02:00[Europe/Luxembourg];754;1062;13
2018-04-21T06:00:00+02:00[Europe/Luxembourg];674;1088;14
2018-04-21T06:15:00+02:00[Europe/Luxembourg];315;1091;14
2018-04-21T06:30:00+02:00[Europe/Luxembourg];491;1075;15
2018-04-21T06:45:00+02:00[Europe/Luxembourg];667;1165;15
2018-04-21T07:00:00+02:00[Europe/Luxembourg];665;1174;15
2018-04-21T07:15:00+02:00[Europe/Luxembourg];387;1150;16
2018-04-21T07:30:00+02:00[Europe/Luxembourg];156;1135;16
2018-04-21T07:45:00+02:00[Europe/Luxembourg];185;1130;16
2018-04-21T08:00:00+02:00[Europe/Luxembourg];207;1138;17
2018-04-21T08:15:00+02:00[Europe/Luxembourg];366;1170;17
2018-04-21T08:30:00+02:00[Europe/Luxembourg];715;1022;17
2018-04-21T08:45:00+02:00[Europe/Luxembourg];718;951;18
2018-04-21T09:00:00+02:00[Europe/Luxembourg];736;987;18
2018-04-21T09:15:00+02:00[Europe/Luxembourg];744;1025;18
2018-04-21T09:30:00+02:00[Europe/Luxembourg];819;999;18
2018-04-21T09:45:00+02:00[Europe/Luxembourg];660;1059;19
2018-04-21T10:00:00+02:00[Europe/Luxembourg];301;1044;19
2018-04-21T10:15:00+02:00[Europe/Luxembourg];307;1017;19
2018-04-21T10:30:00+02:00[Europe/Luxembourg];638;1045;19
2018-04-21T10:45:00+02:00[Europe/Luxembourg];863;1050;19
2018-04-21T11:00:00+02:00[Europe/Luxembourg];833;1085;19
2018-04-21T11:15:00+02:00[Europe/Luxembourg];844;1062;19
2018-04-21T11:30:00+02:00[Europe/Luxembourg];845;1043;19
2018-04-21T11:45:00+02:00[Europe/Luxembourg];874;1065;19
2018-04-21T12:00:00+02:00[Europe/Luxembourg];881;1109;19
2018-04-21T12:15:00+02:00[Europe/Luxembourg];864;1144;19
2018-04-21T12:30:00+02:00[Europe/Luxembourg];869;1113;19
2018-04-21T12:45:00+02:00[Europe/Luxembourg];870;1100;19
2018-04-21T13:00:00+02:00[Europe/Luxembourg];886;1094;19
2018-04-21T13:15:00+02:00[Europe/Luxembourg];884;1083;19
2018-04-21T13:30:00+02:00[Europe/Luxembourg];870;1059;19
2018-04-21T13:45:00+02:00[Europe/Luxembourg];864;1077;19
2018-04-21T14:00:00+02:00[Europe/Luxembourg];845;1041;19
2018-04-21T14:15:00+02:00[Europe/Luxembourg];603;1022;19
2018-04-21T14:30:00+02:00[Europe/Luxembourg];348;1061;18
2018-04-21T14:45:00+02:00[Europe/Luxembourg];284;1040;18
2018-04-21T15:00:00+02:00[Europe/Luxembourg];730;1019;18
2018-04-21T15:15:00+02:00[Europe/Luxembourg];799;1027;18
2018-04-21T15:30:00+02:00[Europe/Luxembourg];811;1033;17
2018-04-21T15:45:00+02:00[Europe/Luxembourg];796;1026;17
2018-04-21T16:00:00+02:00[Europe/Luxembourg];769;989;17
2018-04-21T16:15:00+02:00[Europe/Luxembourg];783;977;16
2018-04-21T16:30:00+02:00[Europe/Luxembourg];790;985;16
2018-04-21T16:45:00+02:00[Europe/Luxembourg];811;960;16
2018-04-21T17:00:00+02:00[Europe/Luxembourg];774;953;15
2018-04-21T17:15:00+02:00[Europe/Luxembourg];776;979;15
2018-04-21T17:30:00+02:00[Europe/Luxembourg];810;1007;15
2018-04-21T17:45:00+02:00[Europe/Luxembourg];875;1032;14
2018-04-21T18:00:00+02:00[Europe/Luxembourg];860;1050;14
2018-04-21T18:15:00+02:00[Europe/Luxembourg];839;1076;13
